cnt,mnth,hr,holiday,workingday,weathersit,temp,atemp,hum,windspeed,season
68,1,11,0,1,2,0.28,0.2727,0.45,0.1642,1
84,1,12,0,1,2,0.3,0.3333,0.42,0,1
98,1,13,0,1,2,0.28,0.2879,0.45,0.1045,1
81,1,14,0,1,2,0.3,0.303,0.45,0.1343,1
70,1,15,0,1,2,0.32,0.3182,0.45,0.194,1
91,1,16,0,1,2,0.3,0.303,0.49,0.1343,1
215,1,17,0,1,2,0.3,0.3182,0.49,0.1045,1
185,1,18,0,1,2,0.26,0.2576,0.56,0.194,1
152,1,19,0,1,1,0.26,0.2273,0.56,0.3284,1
126,1,20,0,1,2,0.26,0.2424,0.6,0.2836,1
57,1,21,0,1,2,0.24,0.2273,0.6,0.2537,1
56,1,22,0,1,2,0.24,0.2121,0.65,0.2836,1
31,1,23,0,1,2,0.24,0.2121,0.65,0.3284,1
21,1,0,0,1,2,0.24,0.2273,0.7,0.2537,1
6,1,1,0,1,2,0.24,0.2273,0.7,0.2537,1
2,1,2,0,1,3,0.24,0.2424,0.75,0.1642,1
1,1,3,0,1,3,0.22,0.2121,0.8,0.2985,1
1,1,4,0,1,2,0.22,0.2576,0.87,0.0896,1
5,1,5,0,1,1,0.24,0.197,0.6,0.4179,1
27,1,6,0,1,1,0.22,0.2121,0.55,0.2537,1
68,1,7,0,1,1,0.2,0.1818,0.51,0.2836,1
217,1,8,0,1,1,0.2,0.1818,0.47,0.3284,1
166,1,9,0,1,1,0.2,0.1818,0.51,0.3582,1
63,1,10,0,1,1,0.2,0.1667,0.47,0.4627,1
59,1,11,0,1,1,0.22,0.1818,0.41,0.4627,1
78,1,12,0,1,1,0.22,0.1818,0.27,0.5821,1
73,1,13,0,1,1,0.2,0.1515,0.21,0.5821,1
62,1,14,0,1,1,0.2,0.1515,0.25,0.5224,1
65,1,15,0,1,1,0.16,0.1212,0.26,0.4478,1
97,1,16,0,1,1,0.16,0.1364,0.26,0.3582,1
161,1,17,0,1,1,0.14,0.1212,0.28,0.3582,1
120,1,18,0,1,1,0.12,0.1212,0.3,0.2537,1
96,1,19,0,1,1,0.12,0.1061,0.3,0.3284,1
53,1,20,0,1,1,0.1,0.0758,0.33,0.4179,1
41,1,21,0,1,1,0.08,0.0758,0.38,0.2836,1
34,1,22,0,1,1,0.06,0.0303,0.41,0.3881,1
27,1,23,0,1,1,0.06,0.0455,0.38,0.3284,1
13,1,0,0,0,1,0.04,0.0303,0.45,0.2537,1
12,1,1,0,0,2,0.04,0,0.41,0.3881,1
11,1,2,0,0,2,0.04,0.0303,0.41,0.2537,1
7,1,3,0,0,2,0.04,0.0303,0.41,0.2836,1
3,1,4,0,0,2,0.02,0.0152,0.48,0.2985,1
2,1,6,0,0,2,0.02,0.0303,0.44,0.2239,1
8,1,7,0,0,1,0.02,0.0152,0.44,0.2836,1
27,1,8,0,0,1,0.02,0,0.44,0.3284,1
40,1,9,0,0,1,0.04,0.0303,0.41,0.2537,1
53,1,10,0,0,2,0.04,0.0606,0.41,0.1642,1
63,1,11,0,0,2,0.06,0.0758,0.38,0.1343,1
70,1,12,0,0,2,0.06,0.1061,0.38,0.1045,1
84,1,13,0,0,1,0.08,0.1667,0.35,0,1
75,1,14,0,0,1,0.1,0.1364,0.33,0.1045,1
103,1,15,0,0,1,0.12,0.1515,0.28,0,1
83,1,16,0,0,1,0.12,0.1364,0.28,0.194,1
67,1,17,0,0,1,0.12,0.197,0.28,0,1
54,1,18,0,0,1,0.08,0.0909,0.35,0.194,1
59,1,19,0,0,1,0.08,0.1061,0.35,0.1343,1
45,1,20,0,0,1,0.06,0.0758,0.45,0.1642,1
39,1,21,0,0,1,0.06,0.1061,0.41,0.0896,1
30,1,22,0,0,1,0.06,0.1515,0.49,0,1
33,1,23,0,0,1,0.04,0.0758,0.57,0.1045,1
22,1,0,0,0,1,0.04,0.0758,0.57,0.1045,1
13,1,1,0,0,1,0.04,0.0758,0.57,0.1045,1
18,1,2,0,0,1,0.02,0.0606,0.62,0.1343,1
5,1,3,0,0,1,0.02,0.0606,0.62,0.1343,1
3,1,5,0,0,2,0.04,0.0758,0.57,0.1045,1
1,1,6,0,0,2,0.04,0.0758,0.57,0.1045,1
2,1,7,0,0,1,0.08,0.1061,0.58,0.1642,1
19,1,8,0,0,1,0.06,0.0758,0.62,0.1642,1
28,1,9,0,0,1,0.1,0.0758,0.54,0.3582,1
58,1,10,0,0,1,0.14,0.1061,0.46,0.3881,1
99,1,11,0,0,1,0.14,0.1364,0.43,0.2239,1
116,1,12,0,0,1,0.16,0.1212,0.37,0.4627,1
87,1,13,0,0,1,0.14,0.1061,0.33,0.3881,1
110,1,14,0,0,1,0.16,0.1364,0.28,0.3582,1
77,1,15,0,0,1,0.16,0.1364,0.28,0.3582,1
65,1,16,0,0,1,0.16,0.1364,0.26,0.3284,1
55,1,17,0,0,1,0.14,0.1061,0.26,0.3881,1
49,1,18,0,0,1,0.12,0.1212,0.3,0.2537,1
50,1,19,0,0,1,0.12,0.1212,0.3,0.2836,1
35,1,20,0,0,1,0.1,0.1061,0.36,0.2537,1
25,1,21,0,0,1,0.1,0.1061,0.36,0.194,1
28,1,22,0,0,1,0.08,0.0909,0.38,0.194,1
21,1,23,0,0,1,0.06,0.0606,0.41,0.2239,1
7,1,0,0,1,1,0.06,0.0606,0.41,0.194,1
1,1,1,0,1,1,0.04,0.0455,0.45,0.194,1
1,1,3,0,1,1,0.04,0.0303,0.45,0.2537,1
1,1,4,0,1,1,0.02,0.0606,0.48,0.1343,1
5,1,5,0,1,1,0.02,0.0606,0.48,0.1343,1
15,1,6,0,1,1,0.02,0.0758,0.48,0.0896,1
84,1,7,0,1,1,0.02,0.1212,0.48,0,1
177,1,8,0,1,1,0.04,0.1364,0.49,0,1
102,1,9,0,1,1,0.06,0.1515,0.41,0,1
40,1,10,0,1,1,0.1,0.1364,0.42,0,1
46,1,11,0,1,1,0.1,0.1212,0.46,0.1343,1
63,1,12,0,1,2,0.12,0.1364,0.42,0.194,1
60,1,13,0,1,2,0.14,0.1364,0.43,0.2239,1
45,1,14,0,1,2,0.14,0.1364,0.46,0.2239,1
57,1,15,0,1,1,0.16,0.1667,0.4,0.1642,1
70,1,16,0,1,1,0.16,0.1515,0.47,0.2537,1
184,1,17,0,1,1,0.14,0.1212,0.5,0.2537,1
153,1,18,0,1,1,0.14,0.1364,0.59,0.194,1
106,1,19,0,1,1,0.14,0.1515,0.54,0.1642,1
81,1,20,0,1,1,0.14,0.1364,0.59,0.194,1
59,1,21,0,1,1,0.14,0.1515,0.63,0.1642,1
35,1,22,0,1,2,0.14,0.1364,0.63,0.2239,1
24,1,23,0,1,2,0.16,0.1515,0.64,0.2537,1
9,1,0,0,1,2,0.16,0.1364,0.69,0.2836,1
5,1,1,0,1,2,0.16,0.1667,0.69,0.1642,1
2,1,2,0,1,1,0.16,0.1515,0.69,0.2239,1
1,1,4,0,1,1,0.14,0.1667,0.74,0.1045,1
9,1,5,0,1,1,0.14,0.1364,0.74,0.2239,1
36,1,6,0,1,1,0.16,0.1818,0.74,0.1045,1
108,1,7,0,1,1,0.16,0.1515,0.74,0.2239,1
238,1,8,0,1,2,0.16,0.1818,0.74,0.1343,1
144,1,9,0,1,2,0.2,0.2273,0.64,0.0896,1
55,1,10,0,1,2,0.22,0.2424,0.6,0.1045,1
61,1,11,0,1,2,0.24,0.2424,0.6,0.1343,1
106,1,12,0,1,2,0.26,0.2879,0.56,0.0896,1
93,1,13,0,1,2,0.26,0.2727,0.56,0.1343,1
68,1,14,0,1,2,0.3,0.3333,0.45,0,1
84,1,15,0,1,2,0.32,0.3485,0.42,0,1
116,1,16,0,1,2,0.32,0.3485,0.42,0,1
222,1,17,0,1,1,0.3,0.3333,0.45,0,1
225,1,18,0,1,2,0.3,0.3182,0.49,0.0896,1
146,1,19,0,1,2,0.26,0.2576,0.65,0.1642,1
119,1,20,0,1,1,0.24,0.2273,0.65,0.194,1
45,1,21,0,1,1,0.24,0.2273,0.65,0.194,1
53,1,22,0,1,1,0.22,0.2273,0.64,0.1642,1
40,1,23,0,1,2,0.22,0.2273,0.64,0.1642,1
17,1,0,0,1,2,0.22,0.2273,0.69,0.1343,1
5,1,1,0,1,2,0.24,0.2424,0.65,0.1343,1
10,1,2,0,1,3,0.22,0.2273,0.69,0.194,1
1,1,5,0,1,3,0.2,0.1818,0.86,0.2836,1
8,1,6,0,1,3,0.2,0.1818,0.86,0.2836,1
30,1,7,0,1,3,0.22,0.2121,0.87,0.2985,1
72,1,8,0,1,3,0.22,0.2121,0.87,0.2985,1
58,1,9,0,1,3,0.22,0.2121,0.87,0.2985,1
28,1,10,0,1,3,0.22,0.2121,0.93,0.2836,1
41,1,11,0,1,3,0.22,0.197,0.93,0.3284,1
48,1,12,0,1,3,0.22,0.197,0.93,0.3284,1
47,1,13,0,1,3,0.22,0.197,0.93,0.3284,1
36,1,14,0,1,3,0.22,0.197,0.93,0.3582,1
43,1,15,0,1,3,0.22,0.1818,0.93,0.4627,1
36,1,16,0,1,4,0.22,0.197,0.93,0.3284,1
26,1,17,0,1,3,0.2,0.1818,0.93,0.3582,1
24,1,16,0,1,1,0.22,0.2273,0.55,0.194,1
84,1,17,0,1,1,0.22,0.2424,0.55,0.1045,1
104,1,18,0,1,1,0.2,0.2273,0.69,0.0896,1
79,1,19,0,1,1,0.2,0.2273,0.69,0.0896,1
59,1,20,0,1,1,0.18,0.2121,0.74,0.0896,1
38,1,21,0,1,1,0.18,0.2121,0.74,0.0896,1
27,1,22,0,1,1,0.18,0.2121,0.74,0.0896,1
16,1,23,0,1,1,0.18,0.197,0.8,0.1642,1
9,1,0,0,1,2,0.2,0.2121,0.75,0.1343,1
3,1,1,0,1,2,0.2,0.2121,0.75,0.1343,1
2,1,2,0,1,2,0.2,0.2121,0.75,0.1642,1
1,1,3,0,1,2,0.2,0.2273,0.75,0.1045,1
4,1,5,0,1,2,0.18,0.2121,0.8,0.1045,1
16,1,6,0,1,2,0.18,0.197,0.8,0.1343,1
60,1,7,0,1,2,0.16,0.197,0.86,0.0896,1
157,1,8,0,1,2,0.16,0.197,0.86,0.0896,1
101,1,9,0,1,3,0.18,0.2121,0.86,0.0896,1
49,1,10,0,1,3,0.18,0.2121,0.86,0.1045,1
30,1,11,0,1,3,0.18,0.2121,0.93,0.1045,1
29,1,12,0,1,3,0.18,0.2121,0.93,0.1045,1
31,1,13,0,1,3,0.18,0.2121,0.93,0.1045,1
38,1,14,0,1,3,0.22,0.2727,0.8,0,1
41,1,15,0,1,2,0.2,0.2576,0.86,0,1
80,1,16,0,1,1,0.22,0.2727,0.8,0,1
149,1,17,0,1,1,0.24,0.2424,0.75,0.1343,1
109,1,18,0,1,1,0.24,0.2273,0.75,0.194,1
89,1,19,0,1,2,0.24,0.2424,0.75,0.1343,1
62,1,20,0,1,2,0.24,0.2273,0.7,0.194,1
58,1,21,0,1,2,0.22,0.2273,0.75,0.1343,1
26,1,22,0,1,1,0.24,0.2121,0.65,0.3582,1
23,1,23,0,1,1,0.24,0.2273,0.6,0.2239,1
28,1,0,0,0,1,0.22,0.197,0.64,0.3582,1
20,1,1,0,0,1,0.22,0.2273,0.64,0.194,1
15,1,2,0,0,1,0.22,0.2273,0.64,0.1642,1
8,1,3,0,0,1,0.2,0.2121,0.64,0.1343,1
3,1,4,0,0,1,0.16,0.1818,0.69,0.1045,1
2,1,6,0,0,1,0.16,0.1818,0.64,0.1343,1
5,1,7,0,0,1,0.16,0.1818,0.59,0.1045,1
34,1,8,0,0,1,0.18,0.197,0.55,0.1642,1
34,1,9,0,0,1,0.18,0.2121,0.59,0.0896,1
55,1,10,0,0,2,0.18,0.2121,0.64,0.1045,1
64,1,11,0,0,2,0.18,0.197,0.64,0.1343,1
78,1,12,0,0,2,0.2,0.197,0.59,0.194,1
65,1,13,0,0,2,0.22,0.2273,0.55,0.1642,1
99,1,14,0,0,2,0.22,0.2273,0.6,0.1343,1
120,1,15,0,0,1,0.22,0.2121,0.69,0.2537,1
107,1,16,0,0,1,0.24,0.2424,0.6,0.1642,1
91,1,17,0,0,1,0.24,0.2879,0.6,0,1
68,1,18,0,0,1,0.22,0.2273,0.69,0.1343,1
58,1,19,0,0,2,0.22,0.2121,0.69,0.2537,1
43,1,20,0,0,1,0.18,0.2121,0.74,0.0896,1
36,1,21,0,0,1,0.18,0.2121,0.74,0.0896,1
32,1,22,0,0,1,0.16,0.197,0.8,0.0896,1
33,1,23,0,0,1,0.16,0.197,0.8,0.0896,1
33,1,0,0,0,1,0.16,0.1818,0.8,0.1045,1
29,1,1,0,0,1,0.14,0.2121,0.8,0,1
11,1,2,0,0,1,0.16,0.2273,0.8,0,1
8,1,3,0,0,1,0.14,0.2121,0.93,0,1
1,1,4,0,0,1,0.14,0.2121,0.93,0,1
3,1,5,0,0,1,0.14,0.2121,0.86,0,1
3,1,7,0,0,1,0.14,0.2121,0.86,0,1
12,1,8,0,0,2,0.14,0.2121,0.86,0,1
38,1,9,0,0,2,0.16,0.2273,0.8,0,1
64,1,10,0,0,2,0.18,0.2424,0.8,0,1
59,1,11,0,0,1,0.22,0.2727,0.75,0,1
97,1,12,0,0,1,0.3,0.3182,0.52,0.1045,1
84,1,13,0,0,1,0.28,0.2879,0.61,0.1045,1
122,1,14,0,0,1,0.28,0.303,0.61,0.0896,1
109,1,15,0,0,1,0.3,0.3333,0.56,0,1
123,1,16,0,0,1,0.3,0.3333,0.56,0,1
77,1,17,0,0,1,0.3,0.2879,0.56,0.194,1
65,1,18,0,0,1,0.26,0.2576,0.65,0.1642,1
55,1,19,0,0,1,0.26,0.2576,0.65,0.194,1
33,1,20,0,0,2,0.26,0.2727,0.65,0.1045,1
28,1,21,0,0,2,0.24,0.2424,0.7,0.1642,1
21,1,22,0,0,2,0.24,0.2273,0.7,0.194,1
21,1,23,0,0,2,0.24,0.2121,0.65,0.2836,1
7,1,0,0,1,2,0.24,0.2273,0.65,0.2239,1
7,1,1,0,1,1,0.22,0.2121,0.64,0.2537,1
1,1,2,0,1,1,0.22,0.2273,0.64,0.194,1
2,1,3,0,1,1,0.22,0.2273,0.64,0.194,1
2,1,4,0,1,1,0.2,0.197,0.59,0.2239,1
8,1,5,0,1,1,0.18,0.1667,0.64,0.2836,1
37,1,6,0,1,1,0.16,0.1364,0.69,0.3284,1
72,1,7,0,1,2,0.16,0.1364,0.64,0.2836,1
185,1,8,0,1,2,0.16,0.1364,0.59,0.2836,1
112,1,9,0,1,2,0.16,0.1364,0.59,0.2985,1
69,1,10,0,1,2,0.16,0.1515,0.59,0.194,1
48,1,11,0,1,2,0.16,0.1515,0.59,0.194,1
68,1,12,0,1,2,0.18,0.2121,0.55,0.1045,1
54,1,13,0,1,2,0.16,0.2273,0.59,0,1
86,1,14,0,1,2,0.18,0.197,0.55,0.1343,1
44,1,15,0,1,2,0.16,0.1818,0.59,0.1343,1
86,1,16,0,1,2,0.16,0.1818,0.56,0.194,1
161,1,17,0,1,2,0.16,0.1515,0.59,0.194,1
156,1,18,0,1,2,0.16,0.1515,0.55,0.2239,1
111,1,19,0,1,1,0.3,0.3182,0.61,0.1045,1
78,1,20,0,1,3,0.16,0.1667,0.59,0.1642,1
56,1,21,0,1,3,0.16,0.197,0.59,0.0896,1
34,1,22,0,1,2,0.16,0.1818,0.59,0.1045,1
17,1,23,0,1,2,0.16,0.197,0.64,0.0896,1
8,2,0,0,1,2,0.16,0.1818,0.64,0.1045,1
3,2,1,0,1,2,0.16,0.1818,0.69,0.1045,1
2,2,2,0,1,2,0.16,0.2273,0.69,0,1
2,2,3,0,1,2,0.16,0.2273,0.69,0,1
3,2,5,0,1,3,0.14,0.2121,0.93,0,1
22,2,6,0,1,3,0.14,0.2121,0.93,0,1
52,2,7,0,1,3,0.16,0.2273,0.93,0,1
135,2,8,0,1,3,0.16,0.2273,0.93,0,1
116,2,9,0,1,2,0.16,0.2273,0.93,0,1
47,2,10,0,1,2,0.16,0.2273,0.93,0,1
51,2,11,0,1,2,0.18,0.2424,0.86,0,1
55,2,12,0,1,2,0.2,0.2576,0.86,0,1
52,2,13,0,1,2,0.2,0.2576,0.86,0,1
54,2,14,0,1,2,0.22,0.2576,0.8,0.0896,1
52,2,15,0,1,2,0.24,0.2879,0.75,0,1
64,2,16,0,1,2,0.24,0.2424,0.75,0.1343,1
176,2,17,0,1,2,0.24,0.2879,0.75,0,1
168,2,18,0,1,2,0.24,0.2576,0.81,0.1045,1
108,2,19,0,1,2,0.24,0.2424,0.81,0.1343,1
74,2,20,0,1,2,0.22,0.2273,0.87,0.1343,1
64,2,21,0,1,2,0.22,0.2273,0.87,0.1343,1
36,2,22,0,1,2,0.22,0.2576,0.87,0.0896,1
16,2,23,0,1,3,0.2,0.197,0.93,0.194,1
2,2,0,0,1,3,0.22,0.2424,0.93,0.1045,1
3,2,1,0,1,3,0.22,0.2273,0.93,0.194,1
4,2,2,0,1,3,0.22,0.2273,0.93,0.1343,1
1,2,3,0,1,3,0.22,0.2273,0.93,0.1343,1
1,2,4,0,1,3,0.22,0.2121,0.93,0.2836,1
3,2,5,0,1,3,0.22,0.2424,0.93,0.1045,1
18,2,6,0,1,3,0.22,0.2424,0.93,0.1045,1
49,2,7,0,1,3,0.22,0.2121,0.93,0.2239,1
155,2,8,0,1,3,0.22,0.2121,0.93,0.2239,1
123,2,9,0,1,2,0.24,0.2576,0.93,0.0896,1
61,2,10,0,1,2,0.22,0.2727,1,0,1
52,2,11,0,1,2,0.24,0.2273,0.93,0.194,1
64,2,12,0,1,2,0.24,0.2273,0.93,0.2239,1
75,2,13,0,1,1,0.34,0.3333,0.93,0.1642,1
63,2,14,0,1,1,0.38,0.3939,0.82,0.3881,1
76,2,15,0,1,1,0.38,0.3939,0.76,0.3284,1
103,2,16,0,1,1,0.36,0.3333,0.71,0.2985,1
190,2,17,0,1,1,0.36,0.3182,0.53,0.5224,1
182,2,18,0,1,1,0.34,0.2879,0.42,0.5522,1
91,2,19,0,1,1,0.28,0.2424,0.45,0.4925,1
75,2,20,0,1,1,0.24,0.197,0.48,0.5522,1
63,2,21,0,1,1,0.22,0.197,0.47,0.3284,1
40,2,22,0,1,1,0.22,0.2121,0.44,0.2537,1
32,2,23,0,1,1,0.2,0.1667,0.44,0.4478,1
12,2,0,0,1,1,0.2,0.1667,0.4,0.4478,1
5,2,1,0,1,1,0.2,0.1515,0.44,0.5224,1
2,2,2,0,1,1,0.18,0.1667,0.43,0.2537,1
1,2,3,0,1,1,0.18,0.1667,0.43,0.2537,1
2,2,5,0,1,1,0.16,0.1364,0.5,0.2985,1
39,2,6,0,1,1,0.16,0.1364,0.43,0.3582,1
87,2,7,0,1,1,0.14,0.1212,0.5,0.3284,1
188,2,8,0,1,1,0.14,0.1212,0.5,0.3582,1
133,2,9,0,1,1,0.16,0.1364,0.47,0.2985,1
52,2,10,0,1,1,0.18,0.1515,0.43,0.3284,1
64,2,11,0,1,1,0.18,0.1364,0.43,0.4478,1
69,2,12,0,1,1,0.2,0.1818,0.4,0.3582,1
51,2,13,0,1,1,0.2,0.1667,0.4,0.4179,1
47,2,14,0,1,1,0.22,0.197,0.37,0.3881,1
60,2,15,0,1,1,0.22,0.197,0.37,0.3284,1
78,2,16,0,1,1,0.22,0.2121,0.37,0.2537,1
175,2,17,0,1,1,0.2,0.197,0.4,0.194,1
147,2,18,0,1,1,0.2,0.2121,0.4,0.1642,1
96,2,19,0,1,1,0.2,0.2576,0.4,0,1
109,2,20,0,1,1,0.2,0.2273,0.47,0.0896,1
54,2,21,0,1,1,0.18,0.2121,0.55,0.1045,1
41,2,22,0,1,1,0.18,0.2121,0.51,0.0896,1
38,2,23,0,1,1,0.2,0.2273,0.47,0.1045,1
13,2,0,0,1,2,0.2,0.2576,0.44,0,1
7,2,1,0,1,2,0.16,0.2273,0.59,0,1
1,2,2,0,1,2,0.14,0.1667,0.63,0.1045,1
1,2,3,0,1,2,0.14,0.1667,0.63,0.1045,1
7,2,5,0,1,2,0.14,0.1515,0.63,0.1343,1
28,2,6,0,1,2,0.16,0.2273,0.55,0,1
87,2,7,0,1,1,0.14,0.2121,0.59,0,1
220,2,8,0,1,1,0.14,0.1515,0.74,0.1343,1
127,2,9,0,1,2,0.16,0.1818,0.8,0.1343,1
51,2,10,0,1,2,0.2,0.2121,0.51,0.1343,1
64,2,11,0,1,1,0.22,0.2273,0.51,0.1642,1
86,2,12,0,1,2,0.24,0.2424,0.48,0.1642,1
82,2,13,0,1,2,0.26,0.2576,0.5,0.2239,1
91,2,14,0,1,2,0.28,0.2727,0.45,0.1642,1
90,2,15,0,1,2,0.28,0.2727,0.48,0.2537,1
99,2,16,0,1,2,0.3,0.2879,0.42,0.2239,1
205,2,17,0,1,2,0.26,0.2727,0.56,0.1343,1
155,2,18,0,1,2,0.24,0.2576,0.6,0.1045,1
103,2,19,0,1,2,0.24,0.2424,0.65,0.1343,1
71,2,20,0,1,2,0.24,0.2424,0.65,0.1642,1
43,2,21,0,1,2,0.24,0.2424,0.7,0.1642,1
46,2,22,0,1,2,0.24,0.2424,0.65,0.1642,1
31,2,23,0,1,2,0.24,0.2424,0.7,0.1343,1
39,2,0,0,0,2,0.24,0.2424,0.7,0.1642,1
18,2,1,0,0,2,0.24,0.2424,0.65,0.1642,1
17,2,2,0,0,2,0.24,0.2424,0.75,0.1642,1
11,2,3,0,0,2,0.24,0.2424,0.75,0.1642,1
8,2,4,0,0,3,0.22,0.2273,0.93,0.1343,1
9,2,5,0,0,3,0.2,0.2273,1,0.0896,1
4,2,6,0,0,3,0.2,0.2576,1,0,1
4,2,7,0,0,3,0.22,0.2576,0.93,0.0896,1
10,2,8,0,0,3,0.2,0.2273,1,0.0896,1
20,2,9,0,0,3,0.2,0.2273,1,0.0896,1
34,2,10,0,0,3,0.2,0.2121,1,0.1343,1
47,2,11,0,0,3,0.22,0.2273,1,0.1343,1
52,2,12,0,0,3,0.22,0.2273,1,0.1642,1
72,2,13,0,0,3,0.22,0.2273,1,0.1642,1
55,2,14,0,0,3,0.22,0.2727,1,0,1
60,2,15,0,0,3,0.22,0.2727,1,0,1
71,2,16,0,0,3,0.22,0.2273,1,0.1343,1
78,2,17,0,0,2,0.24,0.2121,1,0.2836,1
83,2,18,0,0,2,0.28,0.2424,0.93,0.4478,1
84,2,19,0,0,2,0.28,0.2424,0.93,0.4478,1
69,2,20,0,0,1,0.3,0.2879,0.87,0.2537,1
56,2,21,0,0,1,0.26,0.2576,1,0.194,1
45,2,22,0,0,1,0.26,0.2727,0.93,0.1343,1
59,2,23,0,0,1,0.26,0.2576,0.93,0.2239,1
39,2,0,0,0,1,0.26,0.2576,0.7,0.194,1
44,2,1,0,0,1,0.26,0.2273,0.65,0.4179,1
20,2,2,0,0,1,0.26,0.2273,0.6,0.3284,1
13,2,3,0,0,1,0.26,0.2879,0.6,0.0896,1
2,2,4,0,0,1,0.26,0.2273,0.6,0.3582,1
1,2,5,0,0,1,0.26,0.2576,0.6,0.2239,1
1,2,6,0,0,1,0.26,0.2576,0.6,0.2239,1
8,2,7,0,0,1,0.24,0.2424,0.65,0.1642,1
23,2,8,0,0,1,0.24,0.2576,0.65,0.1045,1
45,2,9,0,0,1,0.28,0.2879,0.56,0.1045,1
89,2,10,0,0,1,0.3,0.2879,0.52,0.2537,1
117,2,11,0,0,1,0.32,0.303,0.49,0.2537,1
174,2,12,0,0,1,0.34,0.3333,0.46,0,1
182,2,13,0,0,1,0.34,0.3636,0.46,0,1
161,2,14,0,0,1,0.34,0.3485,0.46,0.0896,1
182,2,15,0,0,1,0.34,0.3485,0.46,0.0896,1
157,2,16,0,0,1,0.34,0.3485,0.49,0.1045,1
121,2,17,0,0,1,0.34,0.3636,0.46,0,1
78,2,18,0,0,1,0.3,0.303,0.56,0.1642,1
21,2,19,0,0,1,0.28,0.2879,0.61,0.1343,1
26,2,20,0,0,1,0.28,0.2879,0.61,0.1045,1
27,2,21,0,0,1,0.26,0.303,0.6,0,1
62,2,22,0,0,1,0.26,0.303,0.6,0,1
30,2,23,0,0,1,0.24,0.2879,0.65,0,1
15,2,0,0,1,1,0.24,0.2879,0.65,0,1
5,2,1,0,1,1,0.22,0.2727,0.75,0,1
3,2,2,0,1,1,0.2,0.2576,0.8,0,1
1,2,3,0,1,1,0.2,0.2576,0.86,0,1
2,2,4,0,1,1,0.2,0.2576,0.86,0,1
10,2,5,0,1,1,0.2,0.2576,0.86,0,1
30,2,6,0,1,1,0.18,0.2424,0.93,0,1
95,2,7,0,1,1,0.18,0.2424,0.86,0,1
230,2,8,0,1,2,0.16,0.2273,1,0,1
118,2,9,0,1,1,0.22,0.2727,0.8,0,1
55,2,10,0,1,1,0.24,0.2576,0.75,0.1045,1
47,2,11,0,1,1,0.3,0.3182,0.65,0.0896,1
66,2,12,0,1,2,0.32,0.3485,0.62,0,1
64,2,13,0,1,2,0.36,0.3636,0.57,0.0896,1
60,2,14,0,1,2,0.36,0.3636,0.57,0.0896,1
50,2,15,0,1,2,0.38,0.3939,0.54,0.0896,1
114,2,16,0,1,2,0.36,0.3485,0.57,0.1343,1
216,2,17,0,1,2,0.32,0.3182,0.7,0.1642,1
175,2,18,0,1,2,0.34,0.3333,0.66,0.1343,1
128,2,19,0,1,2,0.32,0.3485,0.7,0,1
88,2,20,0,1,2,0.32,0.3333,0.7,0.1045,1
78,2,21,0,1,1,0.32,0.3485,0.7,0,1
37,2,22,0,1,1,0.28,0.303,0.81,0.0896,1
25,2,23,0,1,2,0.3,0.3333,0.81,0,1
10,2,0,0,1,2,0.28,0.3182,0.87,0,1
4,2,1,0,1,2,0.28,0.3182,0.87,0,1
2,2,2,0,1,2,0.26,0.2727,0.93,0.1045,1
1,2,3,0,1,3,0.28,0.2727,0.93,0.1642,1
3,2,4,0,1,1,0.26,0.2576,0.93,0.1642,1
2,2,5,0,1,1,0.26,0.2273,0.81,0.3284,1
39,2,6,0,1,1,0.26,0.2273,0.7,0.3284,1
100,2,7,0,1,1,0.24,0.197,0.65,0.4179,1
243,2,8,0,1,1,0.24,0.197,0.56,0.4925,1
135,2,9,0,1,1,0.24,0.197,0.52,0.4925,1
48,2,10,0,1,1,0.22,0.1818,0.47,0.5522,1
50,2,11,0,1,1,0.22,0.1818,0.47,0.4627,1
65,2,12,0,1,1,0.24,0.197,0.38,0.4925,1
50,2,13,0,1,2,0.24,0.197,0.32,0.4478,1
64,2,14,0,1,1,0.22,0.197,0.37,0.4179,1
51,2,15,0,1,1,0.22,0.197,0.35,0.3881,1
83,2,16,0,1,1,0.22,0.1818,0.35,0.5224,1
176,2,17,0,1,1,0.22,0.1818,0.32,0.5821,1
152,2,18,0,1,1,0.2,0.1818,0.32,0.3881,1
101,2,19,0,1,1,0.16,0.1212,0.4,0.4627,1
56,2,20,0,1,1,0.16,0.1364,0.4,0.3284,1
54,2,21,0,1,1,0.14,0.1061,0.33,0.4627,1
29,2,22,0,1,1,0.12,0.1061,0.33,0.3582,1
12,2,23,0,1,1,0.12,0.1061,0.33,0.3284,1
17,2,0,0,1,1,0.1,0.0758,0.36,0.3582,1
7,2,1,0,1,1,0.1,0.1061,0.36,0.2239,1
3,2,2,0,1,1,0.08,0.0758,0.38,0.2836,1
2,2,3,0,1,1,0.06,0.0758,0.45,0.1343,1
7,2,5,0,1,1,0.06,0.1061,0.45,0.1045,1
43,2,6,0,1,1,0.06,0.1515,0.45,0,1
99,2,7,0,1,1,0.06,0.1061,0.49,0.1045,1
199,2,8,0,1,1,0.1,0.1364,0.42,0,1
123,2,9,0,1,1,0.12,0.1364,0.39,0.1642,1
59,2,10,0,1,1,0.14,0.1818,0.36,0,1
41,2,11,0,1,2,0.14,0.1515,0.43,0.1642,1
